ST_CASE,LATITUDE,LONGITUD
62621,38.48020833,-121.5171444
62622,40.18110556,-122.2241528
62623,32.7573,-117.0163944
62624,38.12648611,-121.2568583
62625,37.784075,-122.4193472
62626,34.24241944,-118.3969722
62627,34.48103056,-118.6149361
62628,33.61051111,-117.2586806
62629,40.28515833,-120.4865583
62630,33.83980278,-117.1031278
62631,33.9308,-116.83535
62632,33.61772222,-117.0961
62633,33.90755278,-117.4543361
62634,33.79027222,-117.2742861
62635,34.56056389,-117.286325
62636,33.91333056,-117.4591139
62637,34.10834722,-117.3106028
62638,33.80803056,-118.1850917
62639,34.57968611,-118.1028972
62640,36.29789167,-119.2157472
62641,34.41623056,-117.3032139
62642,33.77433889,-118.11005
62643,40.78283889,-124.1601556
62644,33.96133611,-116.5904389
62645,33.96818333,-117.348475
62646,37.70024722,-121.022775
62647,34.00433611,-118.3089167
62648,33.96278333,-118.0322389
62649,34.15739444,-118.5876333
62650,32.93740278,-117.1037861
62651,39.13536667,-121.6153361
62652,34.004225,-117.1545417
62653,34.00361111,-118.3089167
62654,34.25743611,-118.3421528
62655,39.46434444,-121.8001083
62657,41.32932778,-122.3306778
62658,38.67496111,-121.7527806
62659,38.84324167,-121.3000778
62660,34.062775,-117.4975778
62661,39.16755556,-122.1478722
62662,34.26460833,-118.5257806
62663,33.90985833,-117.9763722
62664,38.75484167,-121.3586194
62665,34.04252222,-118.9024528
62666,36.94191389,-120.0652056
62667,34.115525,-117.2502722
62668,33.866675,-117.0347806
62669,34.26365556,-119.081125
62670,35.89122222,-119.4201278
62672,38.59522222,-121.4199694
62673,34.24896111,-118.5798278
62674,34.08283611,-117.2897417
62675,36.33514444,-119.2511694
62676,37.72949444,-122.1382722
62677,33.95792778,-118.2216778
62678,37.60919167,-120.9691583
62679,33.70776667,-117.0241444
62680,34.06306389,-117.96675
62681,33.94778611,-118.197075
62682,36.74263333,-121.732075
62683,35.41336667,-120.8733833
62684,37.6852,-121.0505861
62685,37.55287778,-122.0505917
62686,38.51051667,-121.4614722
62687,37.9348,-122.3266111
62688,38.09996667,-120.9328611
62689,36.79982778,-118.1979306
62690,33.09288056,-117.043625
62691,34.07262222,-117.7895194
62692,33.78565833,-116.9345278
62693,33.99020278,-117.4809444
62694,37.9656,-121.293275
62695,37.40744444,-122.0697833
62696,37.44220833,-121.3135167
62697,34.06399444,-117.2707306
62698,33.38849722,-117.1749194
62699,37.90888333,-122.3162306
62700,33.13256944,-117.3284861
62701,33.93941944,-117.1814194
62702,38.19090833,-121.9841583
62703,38.63050278,-121.2122806
62704,33.68252222,-117.8940528
62705,38.71514444,-121.3645167
62706,34.04211944,-117.94975
62707,34.08695556,-117.3018167
62708,38.29008889,-122.0356722
62709,33.86925278,-117.5956389
62710,34.02110278,-117.680725
62711,33.13814167,-117.2043306
62712,33.56416944,-117.7247833
62713,32.67658889,-117.08615
62714,33.70002222,-116.2458972
62715,34.70286111,-118.1479972
62716,34.46492222,-117.2931278
62717,37.60385278,-122.0642667
62718,38.82997222,-121.3258667
62719,34.33615,-118.1093556
62720,34.04843611,-117.3920417
62721,37.29329167,-122.1604806
62722,34.13595278,-117.3507972
62723,37.36410833,-119.6234639
62724,37.94948889,-121.3002028
62725,36.31371389,-119.8081417
62726,37.93448611,-121.0733333
62727,34.23425278,-118.0756167
62728,32.84653611,-117.1179111
62729,37.67484444,-122.1152
62730,34.370075,-119.0206472
62731,41.60644444,-122.5097
62732,38.68389722,-121.4517333
62733,36.48971111,-119.7895194
62734,36.60365,-120.131275
62735,36.5907,-119.8269306
62736,37.17635278,-120.3165528
62737,38.6708,-121.3087694
62738,37.75343889,-121.4645
62739,33.92635,-116.8515194
62740,39.22347778,-121.2039
62741,33.77814167,-118.122325
62742,37.49735556,-120.8482833
62743,33.94414167,-117.6529333
62744,32.62649444,-117.0324694
62745,37.77836111,-122.2215167
62746,32.75220278,-117.1326222
62747,37.34153611,-122.22105
62748,38.31798333,-122.6667583
62749,33.74158889,-117.8336139
62750,38.78314722,-120.2239
62751,38.70711111,-120.9618833
62752,37.35580278,-121.8679139
62753,35.37113611,-115.9043222
62754,33.895425,-117.2264639
62755,36.98407222,-119.6615889
62756,37.3282,-120.5614333
62757,37.22198889,-120.4879806
62758,34.58964167,-118.4559972
62759,34.10570833,-117.8784889
62760,34.23184722,-118.5710694
62761,32.63988889,-117.0986083
62762,33.62671944,-117.6929889
62763,38.58995,-121.50115
62764,33.46574722,-117.708975
62765,34.59476389,-118.2243028
62766,34.43430556,-117.3995889
62767,32.604625,-117.0741806
62768,37.381975,-121.9621639
62769,36.73513056,-119.9469889
62770,35.29573611,-119.0386639
62771,34.06334444,-117.6727611
62772,34.22565,-118.3751694
62773,37.89131667,-121.499325
62774,37.76525,-121.3878083
62775,39.14565556,-121.5943528
62776,37.00003056,-121.5669667
62777,38.00043889,-121.7507806
62778,37.74876389,-122.1739139
62779,37.76161389,-122.4216444
62780,37.54874444,-122.2916833
62781,37.39380556,-122.0052972
62782,37.29685833,-121.8112806
62783,35.02487778,-120.2384361
62784,37.36848333,-120.6709417
62785,34.14572778,-117.2981917
62786,34.07140556,-117.09935
62787,33.56816944,-117.2107472
62788,33.6441,-117.8604611
62789,32.71380556,-117.1475
62790,33.648875,-116.3102306
62791,34.37259167,-118.4995028
62792,32.71294167,-117.1013139
62793,33.85804722,-117.8764944
62794,34.54774722,-118.0372056
62795,37.77979722,-122.1803139
62796,35.20672778,-116.115575
62797,34.04358611,-118.3235778
62798,34.71421944,-118.1124278
62799,34.16384722,-117.5755944
62800,34.03441944,-118.3698778
62801,32.58375278,-117.0663639
62802,34.95963889,-120.5342444
62803,34.98134444,-120.4314028
62804,33.74783611,-117.8427694
62805,35.20867222,-118.9150056
62806,35.15114722,-118.9976639
62807,33.89589167,-118.2482194
62808,33.87131944,-118.2755333
62809,34.10820556,-118.3371139
62810,33.78984167,-118.2000694
62811,33.89824167,-117.8287778
62812,34.05043333,-118.4466667
62813,34.19688056,-118.6234
62814,33.74651944,-117.9896111
62815,34.07316944,-117.4007917
62816,37.33573056,-121.9675111
62817,33.95426667,-118.2061361
62818,34.07537222,-117.0672889
62819,33.91817778,-117.48265
62820,38.53186944,-122.5044861
62821,38.43881111,-121.5036639
62822,33.18921944,-117.361075
62823,32.62251667,-116.7480944
62825,37.96446111,-122.5131583
62826,37.96686944,-121.2530333
62827,37.97078056,-121.269775
62828,37.97807778,-120.3478583
62829,34.09430278,-118.3387
62830,34.00956944,-117.8079806
62831,37.76214444,-122.1825222
62832,34.45430833,-117.3574222
62833,35.10953889,-118.454675
62834,38.49600556,-121.4567667
62835,33.62583611,-117.7138861
62836,33.78556111,-117.7643889
62837,34.65443056,-118.1295583
62838,32.75498333,-117.205025
62839,37.29965556,-120.4863111
62840,33.62719722,-117.0935583
62841,37.76323056,-121.4314028
62842,36.76423056,-119.9470444
62843,33.98611111,-117.5232028
62844,33.8971,-117.5420611
62845,34.36499167,-117.5390056
62846,34.084925,-117.4159833
62847,37.54141389,-122.3668444
62848,34.07409167,-117.2954639
62849,39.207575,-121.0987389
62850,32.61825833,-116.4663472
62851,33.34400833,-117.5129583
62852,35.46199167,-117.9664556
62853,33.08076111,-117.3076444
62854,33.65611111,-117.9252972
62855,33.04692778,-117.2817444
62856,33.05076389,-117.2603861
62857,33.78729167,-117.9928139
62858,37.63093611,-122.4231861
62859,33.94681667,-118.3090028
62860,37.30698611,-120.4709889
62861,33.93705278,-118.0552222
62862,33.93099444,-118.2795889
62863,35.12551389,-118.0826333
62864,34.37899167,-118.5271111
62865,34.10620556,-117.5300556
62866,33.82786389,-118.2636778
62867,34.03803611,-117.86125
62868,34.0058,-118.0825194
62869,34.09528889,-117.77405
62870,37.41384444,-121.9125167
62871,41.42714444,-122.9604167
62872,34.88862222,-118.9084806
62873,39.17373056,-122.9547889
62874,33.7963,-116.4581194
62875,37.76945833,-122.4148306
62876,37.81222222,-122.2908194
62877,34.05347222,-117.2873778
62878,34.27226944,-118.4102361
62879,38.11292778,-121.2601861
62880,34.21563056,-118.3688528
62881,34.22173333,-118.4198167
62882,34.44228611,-118.0972361
62883,34.404875,-117.3688806
62884,34.37831944,-117.3726083
62885,33.88013056,-117.5643556
62886,33.72822778,-117.7832944
62887,38.61997778,-121.5149889
62888,36.327825,-119.58615
62889,33.68870556,-117.8719222
62890,33.91328333,-118.1386806
62891,36.31884722,-119.6712222
62892,32.82531111,-116.4982222
62893,37.889425,-121.6186333
62894,37.14334167,-120.2793333
62895,34.02022222,-118.2761944
62897,34.08071667,-117.4357056
62898,34.01084722,-118.313425
62899,34.50676111,-117.3465306
62900,32.64468056,-116.9329583
62901,33.83717778,-117.2944917
62902,33.85771944,-117.7843694
62903,32.69121389,-117.0997528
62904,36.98693333,-120.0772111
62905,37.02860556,-120.140175
62906,33.92323889,-117.2888028
62907,33.88587778,-117.407575
62908,32.72266944,-117.1614778
62909,33.87330556,-118.2492861
62910,37.97776944,-121.3185222
62911,33.63780556,-117.7409528
62912,33.87635,-117.3977083
62913,35.73219722,-119.3118861
62914,35.46840833,-119.1230417
62915,33.88916944,-118.1775389
62916,33.85947222,-117.9327222
62917,34.08956944,-118.309175
62918,34.53659444,-117.29325
62919,34.07621389,-118.3440028
62920,33.72679722,-116.2336472
62921,40.87973611,-124.0918611
62922,34.02385556,-118.4258528
62923,36.34700833,-119.3349917
62924,33.89671944,-117.5898972
62925,34.22313333,-117.2682722
62926,34.02195278,-118.501475
62927,38.64263056,-121.4285583
62928,33.76692222,-116.322625
62929,33.83456111,-118.2585417
62930,34.09899722,-118.3444667
62931,34.09941389,-117.4422167
62932,33.91742222,-118.1571417
62933,33.83599444,-117.9934583
62934,32.56807222,-116.9882722
62935,34.03287778,-118.2631472
62936,33.81936111,-118.1961833
62937,33.91181944,-118.1416694
62938,34.4622,-117.1901667
62939,38.66964167,-121.5360667
62940,33.98501111,-118.3002333
62941,36.335325,-119.2935306
62942,34.05283333,-118.3732444
62943,38.52488333,-121.4631722
62944,38.00323889,-122.0800333
62945,33.84623333,-117.8663528
62946,38.51645278,-121.1020944
62947,38.43550556,-122.8571528
62948,38.60934722,-121.4349333
62949,34.06343056,-117.6231306
62950,33.24856389,-117.4187083
62951,34.07326111,-117.0875667
62952,37.97514722,-121.9090778
62953,37.67396667,-120.3429222
62954,37.51293611,-121.9388444
62955,37.95460278,-121.6474417
62956,33.75997222,-117.8976583
62957,33.69231667,-117.1199917
62958,33.82457222,-117.5229111
62959,35.12403889,-118.4084278
62960,38.18949167,-121.419475
62961,40.94610278,-123.8995
62962,38.51867222,-121.4831083
62963,34.03440278,-117.7610028
62964,34.055675,-117.7289139
62965,37.95589167,-121.3200472
62966,37.78525,-121.201075
62967,34.241775,-118.8401972
62968,37.27664444,-121.8049833
62969,37.98523333,-120.4436167
62970,34.25675833,-118.761375
62971,33.91646944,-118.300925
62972,33.93100278,-118.3177472
62973,37.7667,-121.9700611
62974,38.12428611,-122.2292389
62975,33.72129444,-116.3647
62976,38.82105278,-120.8216694
62977,34.28878333,-118.19
62978,36.96450278,-122.1048583
62979,34.26369167,-119.0126361
62980,34.80060278,-120.3418222
62981,41.99939167,-121.6286889
62982,33.18027778,-117.3453806
62983,33.83239167,-117.3648861
62984,34.234825,-118.2893667
62985,33.80254167,-118.1259306
62986,36.80992222,-120.4266333
62987,33.64958611,-117.7261083
62988,33.4219,-117.6073167
62989,33.73551389,-117.6552556
62990,39.74678333,-122.1224611
62991,36.98970833,-122.02045
62992,36.98842778,-122.012675
62993,34.60707778,-120.09355
62994,37.637875,-121.1867556
62995,33.98564167,-118.2478028
62996,33.93148056,-118.4050194
62997,36.75407222,-119.7767444
62998,36.74953056,-119.719175
62999,36.13656111,-120.363325
63000,34.35088611,-119.055775
63001,39.09829167,-121.6344111
63002,33.05606111,-116.8192889
63003,33.99885833,-118.4627333
63004,34.17744167,-118.3182833
63005,38.35173056,-121.9863222
63006,33.78378333,-118.1775667
63007,34.02791111,-118.2188472
63008,34.12292222,-118.2143083
63009,33.85779722,-116.4581583
63010,37.61198056,-120.9803611
63011,38.46375,-121.4339556
63012,33.9453,-118.3779056
63013,37.96783333,-122.5129306
63014,38.07331389,-122.2296444
63015,33.87817778,-117.6542167
63016,33.06953333,-116.8887806
63017,33.03863333,-116.8748861
63018,38.47568056,-121.4250806
63019,33.17826667,-117.35035
63020,37.31646111,-121.9396972
63021,35.45322778,-117.9701972
63022,36.55644167,-119.6072806
63023,33.91316389,-118.1480861
63024,33.53545833,-117.6850722
63025,34.08745833,-117.6570167
63026,34.26436667,-118.4408972
63027,38.60058611,-121.2774972
63028,33.20853611,-117.3590389
63029,33.77000833,-118.1030333
63030,34.13878056,-117.4896111
63031,37.69208333,-120.9944
63032,33.91727222,-116.4825472
63033,38.05744722,-121.2545889
63034,35.36071111,-119.0052111
63035,34.09775,-117.7485528
63036,33.74730833,-116.9997472
63037,38.19428889,-122.1654194
63038,33.66024167,-117.3789361
63039,33.93888333,-117.8775917
63040,37.93207222,-122.3933944
63041,37.84728056,-120.5717389
63042,33.94369167,-118.2008694
63043,34.08185,-117.773375
63044,34.06279167,-117.7300917
63045,34.05756389,-117.7239444
63046,34.041275,-117.8192278
63047,37.98338056,-121.8057722
63048,34.06280278,-117.7333833
63049,34.06470278,-117.7503472
63050,34.07091389,-117.7191917
63051,34.03348889,-117.7405083
63052,34.13916389,-117.3718139
63053,33.99726944,-117.4174528
63054,34.28328889,-119.3054306
63055,32.90324722,-116.8849694
63056,34.4835,-119.2961722
63057,38.24814722,-122.69185
63058,34.03031944,-117.6115667
63059,41.53808611,-122.5352389
63060,33.82136944,-118.2901944
63061,38.398925,-121.4287306
63062,33.22915833,-117.2389722
63063,33.87926944,-117.5562167
63064,33.20846389,-117.2552306
63065,33.78286667,-118.2161889
63066,40.607625,-122.3764194
63067,33.23258333,-117.1451417
63068,33.95378611,-118.0423806
63069,33.83335833,-118.085275
63070,33.72293333,-117.9891222
63071,40.58371944,-122.354275
63072,33.52102222,-117.6661222
63073,34.18928889,-118.3240694
63074,33.22607222,-117.1442806
63075,41.89789722,-122.519875
63076,38.08452778,-122.1124556
63077,36.35713611,-119.7090194
63078,37.3254,-120.4869278
63079,37.66178333,-122.0877306
63080,38.62701944,-121.4755806
63081,34.10676944,-117.4063139
